id,random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
450.soplex-92B_399,0.227502,770048,0.212918,714192,0.198760,667680,0.184298,620048,0.168249,567152,0.149088,495552,0.125899,407440,0.100818,310512,0.075982,243024,3540352
450.soplex-92B_408,0.228417,741568,0.216396,706176,0.205595,674064,0.194977,643568,0.181674,611920,0.163184,528096,0.139812,442592,0.107592,346576,0.032656,244400,3415472
450.soplex-92B_418,0.224207,723024,0.212246,686912,0.201384,652640,0.190644,622016,0.177341,590656,0.159034,510672,0.135479,426112,0.102222,331472,0.024723,223520,3386384
450.soplex-92B_428,0.232872,698512,0.219813,662496,0.208097,628352,0.196868,599088,0.183810,568224,0.166357,499712,0.143595,430016,0.111864,332848,0.039551,233600,3163776
450.soplex-92B_437,0.232018,723520,0.219447,687616,0.208036,653760,0.196868,623232,0.183749,587584,0.165381,526000,0.140483,432976,0.106555,328912,0.030764,221952,3284032
450.soplex-92B_447,0.156837,719424,0.147623,680736,0.139385,648784,0.131025,613952,0.121261,567200,0.109179,502112,0.094106,416864,0.073419,352176,0.052244,162112,4857072
450.soplex-92B_456,0.233848,791056,0.219569,739664,0.205839,695104,0.191621,649088,0.174839,599776,0.154274,504000,0.130659,420688,0.104846,323840,0.077752,250864,3547456
450.soplex-92B_465,0.233299,710336,0.223047,684496,0.213772,659248,0.204191,632224,0.191682,602384,0.172520,532656,0.144877,444272,0.107592,313328,0.035463,177072,3184992
450.soplex-92B_474,0.269730,751296,0.258441,720912,0.247640,691968,0.236533,663216,0.222864,628800,0.203093,568912,0.173558,491968,0.136517,329472,0.071222,236496,2888400
450.soplex-92B_483,0.235130,709328,0.222559,675328,0.211087,642256,0.199431,612704,0.184908,576208,0.164709,493472,0.138347,409504,0.104297,308304,0.032168,196400,3175376
450.soplex-92B_492,0.241537,647168,0.230797,623024,0.221034,598192,0.210904,574304,0.197906,544880,0.177768,489728,0.149027,391664,0.111986,279024,0.036561,183312,2800368
450.soplex-92B_500,0.263139,648176,0.251972,621296,0.241720,598256,0.231285,575904,0.218593,550016,0.200652,495968,0.175022,437600,0.142192,313120,0.074701,256736,2562768
450.soplex-92B_508,0.157204,692976,0.147440,653504,0.138714,621632,0.129621,584656,0.118698,534640,0.105395,461968,0.090628,378976,0.073724,323552,0.057797,195344,4681104
450.soplex-92B_516,0.229211,706112,0.215603,660656,0.202361,619936,0.188630,579232,0.172642,532768,0.152200,462352,0.127485,368448,0.102344,280112,0.080559,220544,3217664
450.soplex-92B_524,0.254352,646528,0.242758,618704,0.232018,593376,0.221095,567408,0.207548,539776,0.188508,479616,0.162391,407968,0.130353,292496,0.067256,248192,2651264
450.soplex-92B_532,0.224329,676688,0.211331,640272,0.199554,606128,0.187898,574288,0.174290,536688,0.155983,472592,0.131696,386656,0.099537,289056,0.027042,220368,3182256
450.soplex-92B_541,0.227319,680192,0.215664,649536,0.204924,618528,0.194183,589728,0.181369,553600,0.163489,496768,0.139507,408160,0.108568,307824,0.039856,243520,3142880
450.soplex-92B_550,0.256488,655840,0.245931,630816,0.236289,607056,0.226465,585392,0.214016,560752,0.195282,507664,0.167822,428832,0.133954,297936,0.069880,250416,2657680
450.soplex-92B_558,0.239279,780144,0.227258,743920,0.216396,711408,0.205717,680656,0.192780,645280,0.174473,574064,0.149393,480992,0.117478,349280,0.050413,284464,3421968
450.soplex-92B_568,0.158546,795696,0.147684,744928,0.137554,702816,0.126814,649696,0.114426,579072,0.100025,490896,0.083000,407856,0.062435,281296,0.045287,169904,5351376
450.soplex-92B_577,0.252704,695872,0.238425,656528,0.224695,617120,0.211148,581968,0.196258,546352,0.177280,488192,0.152688,411152,0.124800,303936,0.095448,234560,2881872
450.soplex-92B_585,0.231224,678400,0.220789,651696,0.211087,625072,0.200957,597824,0.188447,562880,0.169896,505216,0.142924,418464,0.108873,288672,0.045410,190000,3063328
450.soplex-92B_594,0.243246,662176,0.230614,628560,0.218959,597408,0.207609,569328,0.194672,538848,0.177280,484672,0.152749,428336,0.118820,306944,0.045471,210112,2848832
450.soplex-92B_603,0.210721,731360,0.196685,686080,0.183688,642736,0.170873,600624,0.156593,552528,0.138775,483248,0.117112,388720,0.084708,313696,0.002754,5840,3686368
450.soplex-92B_614,0.231835,757296,0.217433,711232,0.204008,666528,0.190583,626816,0.175755,575984,0.157936,509344,0.136456,443216,0.106188,350032,0.029666,254240,3441824
450.soplex-92B_625,0.169896,671504,0.160499,637504,0.152444,611856,0.144328,585344,0.134564,547088,0.121810,485632,0.106310,397120,0.086051,343200,0.061886,152480,4178224
450.soplex-92B_633,0.207303,740816,0.193329,693792,0.179355,641776,0.164465,586128,0.147318,525248,0.126509,442352,0.103442,329856,0.081840,264880,0.063167,196432,3764016
450.soplex-92B_642,0.229211,691872,0.216274,657840,0.203825,616112,0.190949,580240,0.176365,537008,0.157997,470608,0.135418,401792,0.104358,313632,0.025638,230896,3165920
450.soplex-92B_652,0.231652,721376,0.218898,684880,0.206998,645872,0.195160,612032,0.181491,575840,0.163001,508576,0.139080,425040,0.107165,325920,0.040406,240496,3266256
450.soplex-92B_662,0.232933,693056,0.221888,665216,0.211941,637232,0.201689,610576,0.188203,579424,0.168432,500272,0.142680,417328,0.108324,316368,0.035036,209920,3119008
450.soplex-92B_671,0.237571,668528,0.225000,636928,0.213284,600704,0.201689,572576,0.187898,540640,0.168737,479360,0.143412,400048,0.110765,295504,0.038514,219728,2948544
450.soplex-92B_680,0.181796,700256,0.172276,668624,0.163977,641312,0.155800,612304,0.146341,577328,0.134503,523648,0.120041,451312,0.099842,399504,0.071283,286416,4062096
450.soplex-92B_689,0.194183,771056,0.180453,718240,0.166662,662976,0.151895,602128,0.134564,533216,0.113084,439072,0.089468,303408,0.069514,232128,0.053404,188832,4191344
450.soplex-92B_698,0.223841,699712,0.211209,665568,0.199492,627808,0.187715,593760,0.174107,554688,0.156349,485696,0.133283,418672,0.100330,316784,0.020878,226176,3292176
450.soplex-92B_708,0.238852,664400,0.227075,634192,0.216152,604000,0.205107,577136,0.191804,548400,0.173497,485408,0.149027,406336,0.115098,314432,0.047118,205120,2908848
450.soplex-92B_717,0.227929,723648,0.215664,686880,0.204008,647296,0.192109,614736,0.178257,574112,0.160011,510752,0.135846,401008,0.093984,340880,0.000000,0,3323824
450.soplex-92B_728,0.228295,664176,0.218166,636048,0.208585,608352,0.198821,583072,0.187349,553584,0.172703,500592,0.153603,434160,0.123275,384432,0.079216,179328,3026176
450.soplex-92B_737,0.169896,756880,0.157387,703840,0.145487,651152,0.132977,599264,0.118149,528960,0.099720,438592,0.078850,321312,0.057614,227024,0.038514,148896,4738288
453.povray-252B_0,0.050963,23535776,0.005134,482816,0.000253,41664,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,442634896
453.povray-576B_0,0.049498,23240656,0.004219,370288,0.000192,32064,0.000000,4512,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,442091760
453.povray-800B_0,0.046874,22265856,0.002205,191920,0.000000,10544,0.000000,2000,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,444614992
453.povray-887B_0,0.048766,23145776,0.001961,154800,0.000000,7200,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,444670960
454.calculix-104B_0,0.000131,10768,0.000000,3392,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,358733248
454.calculix-460B_0,0.096791,952720,0.087515,936800,0.078606,902480,0.058102,797504,0.015996,47440,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11571200
454.calculix-460B_37,0.088126,1685136,0.081047,1642880,0.067561,1455728,0.038453,809872,0.014532,156416,0.007148,78848,0.004768,71344,0.002938,66160,0.000000,0,20486576
454.calculix-460B_110,0.101246,831104,0.093313,826640,0.086966,815056,0.071039,780000,0.028689,496976,0.006782,38064,0.002877,17360,0.000253,17344,0.000000,0,9613872
454.calculix-460B_141,0.092580,1837984,0.085807,1802928,0.073236,1651712,0.045471,1109344,0.020939,232224,0.012213,178384,0.009040,143344,0.007514,141232,0.004890,137680,21170176
454.calculix-460B_217,0.102405,823856,0.093923,816512,0.087393,804000,0.072138,766576,0.032046,604576,0.009528,51648,0.004341,23824,0.001717,20848,0.000000,0,9475968
454.calculix-460B_247,0.093679,1671040,0.088431,1653280,0.078911,1591600,0.052915,1403824,0.023563,207648,0.013006,170400,0.009162,124528,0.007453,123136,0.004829,120128,19054016
454.calculix-460B_316,0.096486,1073392,0.086661,1045984,0.076043,899376,0.055112,792208,0.021061,92560,0.008430,70224,0.005012,42384,0.002999,39184,0.000000,0,12653856
454.calculix-460B_357,0.093984,1550144,0.088675,1532208,0.079521,1471328,0.054746,1166400,0.024906,205648,0.013922,172432,0.009894,125104,0.008063,121632,0.005378,119552,17607600
454.calculix-460B_421,0.095876,1042352,0.086356,1002336,0.076714,867632,0.056211,812336,0.022709,101584,0.009955,80256,0.006233,51392,0.004219,48448,0.000000,80,12340944
454.calculix-460B_461,0.093557,1666960,0.088065,1640032,0.078118,1520448,0.051878,1082864,0.022648,200624,0.012396,170704,0.008796,120736,0.007087,118272,0.004097,116064,19048992
454.calculix-460B_530,0.096974,1048208,0.088248,1003184,0.079704,920928,0.059384,871600,0.022587,91472,0.008857,72848,0.005134,40512,0.002999,38864,0.000000,0,12200080
454.calculix-460B_570,0.092641,1755712,0.085685,1694240,0.074273,1513760,0.047911,1154160,0.021733,218624,0.012518,190016,0.009040,136240,0.007331,132112,0.004463,128992,20349920
454.calculix-460B_642,0.097218,941248,0.091421,937520,0.085807,926624,0.067317,890256,0.026981,83392,0.009955,74416,0.005745,40224,0.003670,40208,0.000000,0,10840672
456.hmmer-191B_0,0.021305,841728,0.014715,733008,0.011542,622752,0.009772,548992,0.008308,523312,0.005806,502864,0.002266,76352,0.000000,0,0.000000,0,66134304
456.hmmer-191B_96,0.021855,843312,0.015142,741456,0.011847,623856,0.010016,550672,0.008857,525488,0.007026,516832,0.003426,134048,0.000000,0,0.000000,0,64675360
456.hmmer-191B_192,0.021000,841040,0.014471,732976,0.011298,616352,0.009589,543648,0.008369,521888,0.005745,512704,0.000000,0,0.000000,0,0.000000,0,67096080
456.hmmer-191B_288,0.021000,833904,0.014471,726928,0.011298,609776,0.009589,541520,0.008369,519312,0.005623,508240,0.000000,0,0.000000,0,0.000000,0,66621856
456.hmmer-191B_383,0.021794,829296,0.015081,729040,0.011786,611968,0.009955,537664,0.008613,512448,0.006538,481216,0.002693,73232,0.000375,14512,0.000000,0,63894192
456.hmmer-191B_479,0.021000,837120,0.014471,727344,0.011359,621824,0.009589,552944,0.008186,520608,0.005440,502512,0.000863,28176,0.000000,0,0.000000,0,67068272
456.hmmer-191B_576,0.020939,852912,0.014471,743776,0.011298,628400,0.009528,555120,0.008063,517120,0.005012,468032,0.000802,16288,0.000000,0,0.000000,0,68114432
456.hmmer-327B_0,0.019963,765600,0.013495,657200,0.010382,544800,0.008674,480160,0.007392,441280,0.005256,417344,0.000985,72416,0.000000,0,0.000000,0,65293664
456.hmmer-327B_97,0.023197,813616,0.016119,716176,0.012701,608176,0.010810,537312,0.009772,517648,0.008735,511072,0.005501,478928,0.000000,0,0.000000,0,58557536
456.hmmer-327B_192,0.022709,812208,0.015691,706432,0.012274,592640,0.010443,530224,0.009406,515376,0.008186,496352,0.004951,446080,0.000619,17952,0.000000,0,59886256
456.hmmer-327B_287,0.023014,821424,0.015935,715328,0.012518,607264,0.010687,542304,0.009650,524928,0.008613,509296,0.005745,502624,0.002022,51760,0.000314,23808,59600608
456.hmmer-327B_383,0.021122,801808,0.014471,699232,0.011298,586560,0.009589,521248,0.008430,500192,0.006355,481952,0.001473,48784,0.000000,0,0.000000,0,64118144
456.hmmer-327B_478,0.021244,832960,0.014654,725184,0.011481,613136,0.009772,545936,0.008552,524976,0.006172,513072,0.001534,40832,0.000000,0,0.000000,0,65804528
456.hmmer-327B_573,0.021061,823392,0.014471,714976,0.011298,603808,0.009650,540672,0.008491,519440,0.006050,509520,0.000863,22800,0.000000,0,0.000000,0,65914688
456.hmmer-88B_0,0.021366,844304,0.014776,732608,0.011603,631024,0.009833,556592,0.008491,521200,0.006233,510256,0.002877,125136,0.000000,0,0.000000,0,66226544
456.hmmer-88B_97,0.021366,837536,0.014715,727136,0.011542,614928,0.009772,541120,0.008674,521008,0.006294,511088,0.000000,0,0.000000,0,0.000000,0,65443200
456.hmmer-88B_192,0.021305,830992,0.014715,727008,0.011542,619648,0.009833,545088,0.008674,522048,0.006416,511760,0.000000,1296,0.000000,0,0.000000,0,65373536
456.hmmer-88B_287,0.021122,825120,0.014593,716000,0.011481,613920,0.009772,544688,0.008613,519872,0.006233,509744,0.000000,0,0.000000,0,0.000000,0,65467584
456.hmmer-88B_382,0.021000,816704,0.014471,709632,0.011359,603040,0.009711,541008,0.008552,515984,0.006233,506576,0.000000,0,0.000000,0,0.000000,0,65365648
456.hmmer-88B_477,0.021244,827264,0.014654,720096,0.011481,612912,0.009772,544352,0.008674,520384,0.006294,510640,0.000000,0,0.000000,0,0.000000,0,65428352
456.hmmer-88B_572,0.021366,836032,0.014776,732496,0.011542,620736,0.009772,549296,0.008491,525872,0.006172,445856,0.001595,36976,0.000436,16592,0.000000,13872,65802832
458.sjeng-1088B_0,0.003304,483984,0.001107,210800,0.000619,152496,0.000436,129008,0.000375,109152,0.000253,83184,0.000000,29600,0.000000,0,0.000000,0,366980816
458.sjeng-283B_0,0.003670,590800,0.001107,205872,0.000497,122352,0.000314,95120,0.000253,76480,0.000131,50768,0.000000,0,0.000000,0,0.000000,0,384716448
458.sjeng-31B_0,0.003853,610352,0.001107,201520,0.000558,122800,0.000375,96128,0.000253,78144,0.000131,49536,0.000000,0,0.000000,0,0.000000,0,380851472
458.sjeng-767B_0,0.003304,485664,0.001046,174208,0.000558,118224,0.000375,97680,0.000253,79056,0.000131,52352,0.000000,0,0.000000,0,0.000000,0,345108304
459.GemsFDTD-1169B_0,0.073602,2828928,0.063228,2828928,0.035036,2828912,0.014471,304784,0.009894,304784,0.008430,304784,0.007819,304112,0.007392,296464,0.005928,294832,41436672
459.GemsFDTD-1169B_43,0.072443,2784016,0.062313,2784016,0.035829,2783728,0.016241,354336,0.011359,354288,0.009772,354208,0.009040,352784,0.008613,340848,0.007453,339600,41401856
459.GemsFDTD-1169B_86,0.073907,2967872,0.064022,2967856,0.037232,2967856,0.016058,352656,0.010993,352624,0.009345,352592,0.008674,351968,0.008247,342064,0.007026,341120,43265216
459.GemsFDTD-1169B_131,0.046081,519888,0.037416,519888,0.023685,140048,0.012518,140048,0.004768,25264,0.002816,25264,0.002083,22576,0.001168,21744,0.000000,0,12351952
459.GemsFDTD-1169B_150,0.042847,174704,0.040101,174704,0.038758,174704,0.037355,174704,0.031252,174704,0.018010,32560,0.010626,32560,0.007270,29616,0.003426,15232,4660368
459.GemsFDTD-1169B_162,0.039368,160544,0.036866,160544,0.035646,160544,0.033998,160544,0.026675,160544,0.012396,20480,0.006843,20480,0.005195,20480,0.003060,20400,4652784
459.GemsFDTD-1169B_174,0.038697,157728,0.036256,157728,0.035036,157728,0.033388,157728,0.025943,157728,0.011969,20112,0.006660,20112,0.005134,20112,0.003365,20112,4650640
459.GemsFDTD-1169B_186,0.039551,161024,0.036988,161024,0.035768,161024,0.034181,161024,0.026798,161024,0.012396,20144,0.006782,20144,0.005256,20144,0.003670,20144,4651248
459.GemsFDTD-1169B_198,0.039612,161280,0.037049,161280,0.035829,161280,0.034242,161280,0.026859,161280,0.012213,19696,0.006660,19696,0.005134,19696,0.003792,19696,4648336
459.GemsFDTD-1169B_210,0.039368,160064,0.036805,160064,0.035585,160064,0.033937,160064,0.026553,160064,0.012213,19968,0.006721,19968,0.005256,19968,0.004036,19968,4648960
459.GemsFDTD-1169B_222,0.039917,162048,0.037293,162048,0.036012,162048,0.034425,162048,0.027347,162048,0.013556,23120,0.007697,23120,0.006050,23120,0.005134,23120,4648448
459.GemsFDTD-1169B_234,0.041016,167360,0.038392,167360,0.037110,167360,0.035585,167360,0.028811,167360,0.014837,25248,0.008491,25248,0.006660,25248,0.005745,25248,4658304
459.GemsFDTD-1169B_246,0.040284,164064,0.037721,164064,0.036439,164064,0.034853,164064,0.027835,164064,0.013678,22816,0.007636,22816,0.005989,22816,0.005195,22816,4652096
459.GemsFDTD-1169B_258,0.039063,158896,0.036561,158896,0.035341,158896,0.033693,158896,0.026309,158896,0.012152,20224,0.006782,20224,0.005317,20224,0.004524,20224,4645680
459.GemsFDTD-1169B_270,0.039124,158992,0.036622,158992,0.035341,158992,0.033693,158992,0.026309,158992,0.012213,20400,0.006782,20400,0.005378,20400,0.004585,20400,4646768
459.GemsFDTD-1169B_282,0.039429,160352,0.036927,160352,0.035646,160352,0.033998,160352,0.026553,160352,0.011908,19008,0.006416,19008,0.005012,19008,0.004280,19008,4645792
459.GemsFDTD-1169B_294,0.039490,160352,0.036927,160352,0.035646,160352,0.034059,160352,0.026614,160352,0.012091,19504,0.006599,19504,0.005134,19504,0.004463,19504,4645888
459.GemsFDTD-1169B_306,0.039490,160240,0.036866,160240,0.035646,160240,0.033998,160240,0.026614,160240,0.012213,19904,0.006721,19904,0.005256,19904,0.004585,19904,4648544
459.GemsFDTD-1169B_318,0.041870,171184,0.039246,171184,0.037965,171184,0.036561,171184,0.030337,171184,0.017583,32720,0.010749,32720,0.008552,32720,0.007697,32720,4659056
459.GemsFDTD-1169B_330,0.037538,152560,0.035158,152560,0.033937,152560,0.032168,152560,0.023929,152560,0.008918,13792,0.004646,13792,0.003609,13792,0.003121,13792,4640048
459.GemsFDTD-1169B_342,0.008247,222224,0.007270,222224,0.005684,222224,0.004219,87248,0.003487,87248,0.003121,87248,0.002999,87248,0.002816,87248,0.002205,87248,30703952
459.GemsFDTD-1169B_372,0.008063,266288,0.007148,266288,0.005745,266288,0.004524,123360,0.003853,123360,0.003548,123360,0.003426,123360,0.003304,123360,0.002632,123360,37505360
459.GemsFDTD-1169B_407,0.016668,379360,0.015386,379360,0.014410,379312,0.013250,379296,0.012213,286688,0.011542,286688,0.011115,286624,0.010749,285680,0.010077,271264,26622080
459.GemsFDTD-1169B_432,0.011847,399760,0.010993,399760,0.009955,399760,0.008674,255120,0.007697,255120,0.007209,255120,0.006904,255120,0.006782,255120,0.006660,255120,38235136
459.GemsFDTD-1169B_468,0.008552,284352,0.007087,284208,0.005562,236512,0.004524,150640,0.003975,150640,0.003731,150640,0.003609,150640,0.003548,150640,0.003182,150640,43030160
459.GemsFDTD-1169B_508,0.004890,159616,0.002632,158176,0.001595,48464,0.001229,48416,0.001046,47728,0.000985,45472,0.000863,41088,0.000558,24816,0.000000,0,48820000
